Company Name,Job Title,Job Description,Job Location,Job Posting URL,Normalized Salary
Salesforce,AI Research Scientist,"We are looking for a AI Research Scientist with 12+ years of experience. The candidate should possess Doctorate in AI and demonstrate strong skills in Python, Pandas, Exploratory Data Analysis, Regression, Classification, Scikit-learn, PyTorch, Big Data, Model DeploymentNeural Networks, NLP, TensorFlow, ML Pipelines, AWS, GCP, AI Strategy, Generative AI, Transformer Models, Reinforcement Learning, Research Publications. This role involves working on innovative projects in Technology domain.","Atlanta, GA",https://www.linkedin.com/jobs/view/935094/?trk=jobs_biz_prem_srch,290000
Meta,AI Research Scientist,"We are looking for a AI Research Scientist with 12+ years of experience. The candidate should possess Doctorate in AI and demonstrate strong skills in Python, Pandas, Exploratory Data Analysis, Regression, Classification, Scikit-learn, PyTorch, Big Data, Model DeploymentNeural Networks, NLP, TensorFlow, ML Pipelines, AWS, GCP, AI Strategy, Generative AI, Transformer Models, Reinforcement Learning, Research Publications. This role involves working on innovative projects in Technology domain.","Tampa, FL",https://www.linkedin.com/jobs/view/922397/?trk=jobs_biz_prem_srch,332000
BambooHR,HR Coordinator,"We are looking for a HR Coordinator with 0-2 years of experience. The candidate should possess BBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files. This role involves working on innovative projects in HR domain.","Charlotte, NC",https://www.linkedin.com/jobs/view/975711/?trk=jobs_biz_prem_srch,47000
Adobe,Senior Software Engineer,"We are looking for a Senior Software Engineer with 6-11 years of experience. The candidate should possess Masters in Computer Science and demonstrate strong skills in HTML, CSS, JavaScript, Git, Java, Spring Boot, SQL, REST APIs, C#, .NET, Microservices, Docker, Kubernetes. This role involves working on innovative projects in Technology domain.","San Antonio, TX",https://www.linkedin.com/jobs/view/953669/?trk=jobs_biz_prem_srch,158000
Genentech,Pharma R&D Director,"We are looking for a Pharma R&D Director with 11+ years of experience. The candidate should possess Doctor of Pharmacy and demonstrate strong skills in Medical Product Knowledge, CRM, Territory Management, Clinical Trials, Adverse Event Reporting, GMP Compliance, Audits, Regulatory Submissions, Pipeline Strategy, Lab Management, Innovation Oversight. This role involves working on innovative projects in Pharmaceutical domain.","Kansas City, MO",https://www.linkedin.com/jobs/view/982702/?trk=jobs_biz_prem_srch,140000
JPMorgan Chase,Financial Analyst,"We are looking for a Financial Analyst with 3-6 years of experience. The candidate should possess BBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel, Financial Modeling, Forecasting, Dashboards. This role involves working on innovative projects in Finance domain.","Phoenix, AZ",https://www.linkedin.com/jobs/view/918748/?trk=jobs_biz_prem_srch,88000
Cisco,Junior Data Scientist,"We are looking for a Junior Data Scientist with 0-3 years of experience. The candidate should possess Bachelors in Data Science and demonstrate strong skills in Python, SQL, Pandas, Data Cleaning. This role involves working on innovative projects in Technology domain.","Charlotte, NC",https://www.linkedin.com/jobs/view/931085/?trk=jobs_biz_prem_srch,86000
ADP,HR Generalist,"We are looking for a HR Generalist with 2-5 years of experience. The candidate should possess BBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files, Benefits, Payroll, Employee Relations. This role involves working on innovative projects in HR domain.","Raleigh, NC",https://www.linkedin.com/jobs/view/955006/?trk=jobs_biz_prem_srch,70000
Bechtel,Junior Civil Engineer,"We are looking for a Junior Civil Engineer with 0-3 years of experience. The candidate should possess Diploma in Civil Engineering and demonstrate strong skills in AutoCAD, Site Inspection, Surveying. This role involves working on innovative projects in Construction domain.","Atlanta, GA",https://www.linkedin.com/jobs/view/982742/?trk=jobs_biz_prem_srch,46000
JPMorgan Chase,Financial Analyst,"We are looking for a Financial Analyst with 3-6 years of experience. The candidate should possess BBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel, Financial Modeling, Forecasting, Dashboards. This role involves working on innovative projects in Finance domain.","Arlington, TX",https://www.linkedin.com/jobs/view/942648/?trk=jobs_biz_prem_srch,101000
Kirkland & Ellis,Legal Assistant,"We are looking for a Legal Assistant with 0-3 years of experience. The candidate should possess Diploma in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence. This role involves working on innovative projects in Legal domain.","Long Beach, CA",https://www.linkedin.com/jobs/view/944346/?trk=jobs_biz_prem_srch,55000
Skadden,Associate Attorney,"We are looking for a Associate Attorney with 3-8 years of experience. The candidate should possess Bachelors in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence, Legal Drafting, Client Counseling, Contract Law. This role involves working on innovative projects in Legal domain.","Sacramento, CA",https://www.linkedin.com/jobs/view/938619/?trk=jobs_biz_prem_srch,73000
Adobe,Machine Learning Architect,"We are looking for a Machine Learning Architect with 6-12 years of experience. The candidate should possess Masters in AI and demonstrate strong skills in Python, Pandas, Exploratory Data Analysis, Regression, Classification, Scikit-learn, PyTorch, Big Data, Model DeploymentNeural Networks, NLP, TensorFlow, ML Pipelines, AWS, GCP, AI Strategy. This role involves working on innovative projects in Technology domain.","Tucson, AZ",https://www.linkedin.com/jobs/view/921826/?trk=jobs_biz_prem_srch,167000
HubSpot,Marketing Manager,"We are looking for a Marketing Manager with 4-8 years of experience. The candidate should possess MBA and demonstrate strong skills in Email Marketing, Social Media, Content Scheduling, Copywriting, Brand Strategy, Paid Ads, Analytics, Campaign Management. This role involves working on innovative projects in Marketing domain.","Atlanta, GA",https://www.linkedin.com/jobs/view/928543/?trk=jobs_biz_prem_srch,84000
Coursera,Academic Counselor,"We are looking for a Academic Counselor with 0-3 years of experience. The candidate should possess Bachelors in Education and demonstrate strong skills in Student Guidance, Assessment Writing, Career Advice, Enrollment. This role involves working on innovative projects in Education domain.","Omaha, NE",https://www.linkedin.com/jobs/view/947123/?trk=jobs_biz_prem_srch,57000
Jacobs Engineering,Construction Project Manager,"We are looking for a Construction Project Manager with 12+ years of experience. The candidate should possess Masters in Civil Engineering and demonstrate strong skills in AutoCAD, Site Inspection, Surveying, Concrete Design, Structural Analysis, Cost Estimation, Project Planning, Team Coordination, Materials Testing, Vendor Management, Scheduling, Contracting. This role involves working on innovative projects in Construction domain.","San Francisco, CA",https://www.linkedin.com/jobs/view/979933/?trk=jobs_biz_prem_srch,122000
Salesforce,Data Scientist,"We are looking for a Data Scientist with 3-8 years of experience. The candidate should possess Bachelors in Data Science and demonstrate strong skills in Python, SQL, Pandas, Data Cleaning, Exploratory Data Analysis, Regression, Classification, Scikit-learn. This role involves working on innovative projects in Technology domain.","Detroit, MI",https://www.linkedin.com/jobs/view/958286/?trk=jobs_biz_prem_srch,142000
Workday,HR Director,"We are looking for a HR Director with 9+ years of experience. The candidate should possess MBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files, Benefits, Payroll, Employee Relations, Compliance, Policy Development, Team Leadership, Talent Strategy, Organizational Development, Change Management. This role involves working on innovative projects in HR domain.","Baltimore, MD",https://www.linkedin.com/jobs/view/988919/?trk=jobs_biz_prem_srch,143000
Morgan Stanley,Finance Associate,"We are looking for a Finance Associate with 0-3 years of experience. The candidate should possess BBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel. This role involves working on innovative projects in Finance domain.","Nashville, TN",https://www.linkedin.com/jobs/view/931266/?trk=jobs_biz_prem_srch,60000
Genentech,Pharma R&D Director,"We are looking for a Pharma R&D Director with 11+ years of experience. The candidate should possess Doctor of Pharmacy and demonstrate strong skills in Medical Product Knowledge, CRM, Territory Management, Clinical Trials, Adverse Event Reporting, GMP Compliance, Audits, Regulatory Submissions, Pipeline Strategy, Lab Management, Innovation Oversight. This role involves working on innovative projects in Pharmaceutical domain.","Tulsa, OK",https://www.linkedin.com/jobs/view/956500/?trk=jobs_biz_prem_srch,199000
Fantasy Interactive,Creative Director,"We are looking for a Creative Director with 9+ years of experience. The candidate should possess Masters in Design and demonstrate strong skills in Figma, Sketch, Typography, Wireframing, Brand Guidelines, Information Architecture, Design Thinking, Accessibility, Usability Testing, User Research, Art Direction, Brand Vision, Team Management. This role involves working on innovative projects in Design domain.","Sacramento, CA",https://www.linkedin.com/jobs/view/975118/?trk=jobs_biz_prem_srch,144000
Coursera,Education Operations Manager,"We are looking for a Education Operations Manager with 6+ years of experience. The candidate should possess MBA and demonstrate strong skills in Student Guidance, Assessment Writing, Career Advice, Enrollment, eLearning, Learning Objectives, LMS Tools, Syllabus Design, Education Standards, Timetable Management, Budgeting, Staff Allocation, Facilities Oversight. This role involves working on innovative projects in Education domain.","Oakland, CA",https://www.linkedin.com/jobs/view/966152/?trk=jobs_biz_prem_srch,90000
AECOM,Civil Engineer,"We are looking for a Civil Engineer with 3-7 years of experience. The candidate should possess Bachelors in Civil Engineering and demonstrate strong skills in AutoCAD, Site Inspection, Surveying, Concrete Design, Structural Analysis, Cost Estimation. This role involves working on innovative projects in Construction domain.","Louisville, KY",https://www.linkedin.com/jobs/view/984023/?trk=jobs_biz_prem_srch,80000
